br1	br2	counter	inner	outer	nop	nop2	task_clock	context_switches	cpu_migrations	page_faults	cycles	instructions	branches	branch_misses	L1_dcache_loads	L1_dcache_load_misses	LLC_loads	LLC_load_misses	L1_icache_loads	L1_icache_load_misses	dTLB_loads	dTLB_load_misses	iTLB_loads	iTLB_load_misses	L1_dcache_prefetches	L1_dcache_prefetch_misses
1936	1976	2146959360	10	3276	7	8	3349.93	0	0	46	6011276380	8801528013	NA	3428	50646	2849	NA	NA	4722990384	2812	NA	1	NA	1	NA	NA
1940	1948	2146959360	10	3276	8	0	2991.08	0	0	46	5367481934	7084160879	NA	3575	50819	2785	NA	NA	4293581377	2708	NA	0	NA	0	NA	NA
1940	1952	2146959360	10	3276	8	1	3352.17	0	0	46	6012638918	7299371834	NA	3717	50692	2788	NA	NA	4507614526	2720	NA	0	NA	1	NA	NA
1940	1956	2146959360	10	3276	8	2	3350.41	0	0	46	6013140502	7514504112	NA	3651	50907	2885	NA	NA	4508374919	2785	NA	214	NA	1	NA	NA
1940	1960	2146959360	10	3276	8	3	3350.11	0	0	48	6012731412	7728293781	NA	3670	51132	2730	NA	NA	4508404909	2816	NA	0	NA	1	NA	NA
1940	1964	2146959360	10	3276	8	4	3349.92	0	0	46	6012909045	7942962045	NA	3652	51369	2870	NA	NA	4508332245	2765	NA	0	NA	0	NA	NA
1940	1968	2146959360	10	3276	8	5	3349.97	0	0	46	6013322004	8157698104	NA	3717	50698	2695	NA	NA	4723003577	2738	NA	1	NA	0	NA	NA
1940	1972	2146959360	10	3276	8	6	3350.03	0	0	46	6012111271	8372415988	NA	3662	50579	2810	NA	NA	4722950312	2843	NA	0	NA	1	NA	NA
1940	1976	2146959360	10	3276	8	7	3350.02	0	0	46	6011655394	8586811127	NA	3592	51081	2790	NA	NA	4722958086	2705	NA	1	NA	0	NA	NA
1940	1980	2146959360	10	3276	8	8	3351.12	0	0	47	6012953902	8802140420	NA	3681	50730	2834	NA	NA	4722659257	2817	NA	0	NA	10	NA	NA
1908	1916	2143027200	100	327	0	0	2592.37	0	0	46	4650890590	6492741309	NA	21430457	51059	2918	NA	NA	4585575305	2780	NA	0	NA	18	NA	NA
1908	1920	2143027200	100	327	0	1	2592.12	0	0	46	4650273073	6513984596	NA	21430087	50822	2813	NA	NA	4607113211	2690	NA	0	NA	0	NA	NA
1908	1924	2143027200	100	327	0	2	2592.52	0	0	46	4650221645	6535138751	NA	21428976	50923	2818	NA	NA	4607469724	2900	NA	0	NA	13	NA	NA
1908	1928	2143027200	100	327	0	3	2592.24	0	0	47	4650272348	6556896660	NA	21430510	50587	2806	NA	NA	4607123865	2818	NA	0	NA	0	NA	NA
1908	1932	2143027200	100	327	0	4	2604.39	0	0	47	4671676687	6579260067	NA	21434350	51472	2944	NA	NA	4628669604	2796	NA	234	NA	174	NA	NA
1908	1936	2143027200	100	327	0	5	2615.62	0	0	46	4693010305	6599624477	NA	21430090	50954	2357	NA	NA	4650770448	2726	NA	209	NA	171	NA	NA
1908	1940	2143027200	100	327	0	6	2615.58	0	0	46	4693149146	6621041378	NA	21430248	50986	2427	NA	NA	4650780967	2794	NA	212	NA	157	NA	NA
1908	1944	2143027200	100	327	0	7	2615.74	0	0	46	4693193001	6642643480	NA	21430531	51089	2423	NA	NA	4650685657	2744	NA	217	NA	160	NA	NA
1908	1948	2143027200	100	327	0	8	2615.71	0	0	46	4693081494	6663950165	NA	21430272	51171	2490	NA	NA	4650806829	2817	NA	233	NA	162	NA	NA
1912	1920	2143027200	100	327	1	0	2591.90	0	0	46	4651060286	6492458502	NA	21430370	50540	2909	NA	NA	2357146906	2869	NA	0	NA	4	NA	NA
1912	1924	2143027200	100	327	1	1	2591.77	0	0	46	4650127405	6513991197	NA	21430365	50942	2768	NA	NA	2357204178	2708	NA	0	NA	0	NA	NA
1912	1928	2143027200	100	327	1	2	2591.79	0	0	46	4650757790	6535426253	NA	21430430	50705	2849	NA	NA	2357157656	2844	NA	0	NA	0	NA	NA
1912	1932	2143027200	100	327	1	3	2591.67	0	0	46	4650190171	6556775893	NA	21430308	50963	2811	NA	NA	2357163605	2790	NA	0	NA	0	NA	NA
1912	1936	2143027200	100	327	1	4	2603.63	0	0	46	4672368144	6579485130	NA	21430693	50920	2778	NA	NA	2378595478	2796	NA	220	NA	1	NA	NA
1912	1940	2143027200	100	327	1	5	2603.54	0	0	48	4671634890	6600716954	NA	21433215	50932	2755	NA	NA	2378613517	2823	NA	211	NA	162	NA	NA
1912	1944	2143027200	100	327	1	6	2603.81	0	0	46	4671834314	6622389329	NA	21433704	50874	2830	NA	NA	2378549886	2795	NA	205	NA	155	NA	NA
1912	1948	2143027200	100	327	1	7	2603.98	0	0	46	4671654761	6643703429	NA	21433458	51015	2840	NA	NA	2378574889	2860	NA	213	NA	173	NA	NA
1912	1952	2143027200	100	327	1	8	2615.64	0	0	47	4693192293	6664009004	NA	21430218	50421	2376	NA	NA	2400385503	2849	NA	232	NA	160	NA	NA
1916	1924	2143027200	100	327	2	0	2591.64	0	0	47	4650249676	6492521906	NA	21430197	51102	2747	NA	NA	2314334385	2867	NA	0	NA	1	NA	NA
1916	1928	2143027200	100	327	2	1	2592.45	0	0	47	4651989277	6514170902	NA	21430682	50677	2744	NA	NA	2314327989	2686	NA	0	NA	4	NA	NA
1916	1932	2143027200	100	327	2	2	2592.94	0	0	46	4650623913	6536895040	NA	21434281	50872	2797	NA	NA	2314123627	2753	NA	0	NA	0	NA	NA
1916	1936	2143027200	100	327	2	3	2591.78	0	0	46	4651331536	6556807374	NA	21430161	51569	2734	NA	NA	2335736008	2763	NA	0	NA	1	NA	NA
1916	1940	2143027200	100	327	2	4	2591.75	0	0	46	4650269654	6578248465	NA	21430250	50512	2804	NA	NA	2335728933	2676	NA	0	NA	0	NA	NA
1916	1944	2143027200	100	327	2	5	2591.85	0	0	46	4650377710	6599839658	NA	21430056	51434	2696	NA	NA	2335712210	2819	NA	0	NA	7	NA	NA
1916	1948	2143027200	100	327	2	6	2593.82	0	0	47	4650536898	6620534340	NA	21428127	50413	2621	NA	NA	2336080736	2893	NA	0	NA	0	NA	NA
1916	1952	2143027200	100	327	2	7	2603.69	0	0	46	4671681960	6643673969	NA	21434008	50812	2769	NA	NA	2357127262	2801	NA	225	NA	163	NA	NA
1916	1956	2143027200	100	327	2	8	2603.72	0	0	46	4671696257	6665266018	NA	21433900	50649	2898	NA	NA	2357132850	2865	NA	213	NA	165	NA	NA
1920	1928	2143027200	100	327	3	0	2591.68	0	0	46	4650216702	6492571016	NA	21430516	50776	2787	NA	NA	4585736619	2714	NA	0	NA	0	NA	NA
1920	1932	2143027200	100	327	3	1	2592.00	0	0	46	4650210250	6514003666	NA	21429906	50733	2733	NA	NA	4585809987	2821	NA	6	NA	15	NA	NA
1920	1936	2143027200	100	327	3	2	2591.66	0	0	47	4650254982	6535465100	NA	21430419	51460	2804	NA	NA	4607076256	1938	NA	0	NA	149	NA	NA
1920	1940	2143027200	100	327	3	3	2591.81	0	0	46	4650258135	6556804091	NA	21430027	51014	2783	NA	NA	4607131243	2905	NA	0	NA	0	NA	NA
1920	1944	2143027200	100	327	3	4	2591.84	0	0	46	4650249254	6578170458	NA	21430496	50832	2742	NA	NA	4607036493	2886	NA	1	NA	1	NA	NA
1920	1948	2143027200	100	327	3	5	2604.72	0	0	47	4671350334	6600164032	NA	21433430	51331	2833	NA	NA	4628268536	2765	NA	211	NA	170	NA	NA
1920	1952	2143027200	100	327	3	6	2616.62	0	0	46	4692597495	6620791000	NA	21430375	51095	2554	NA	NA	4650691067	2761	NA	214	NA	160	NA	NA
1920	1956	2143027200	100	327	3	7	2616.30	0	0	46	4693202872	6642386582	NA	21431048	51020	2910	NA	NA	4650737596	2449	NA	224	NA	168	NA	NA
1920	1960	2143027200	100	327	3	8	2615.50	0	0	46	4693136906	6663969322	NA	21430346	51088	2513	NA	NA	4650712058	2718	NA	226	NA	169	NA	NA
1924	1932	2143027200	100	327	4	0	2593.46	0	0	46	4650517881	6493774520	NA	21433146	50884	2807	NA	NA	4585405411	2926	NA	0	NA	5	NA	NA
1924	1936	2143027200	100	327	4	1	2593.35	0	0	46	4650913457	6514235013	NA	21429061	51080	2850	NA	NA	4606591011	2769	NA	0	NA	27	NA	NA
1924	1940	2143027200	100	327	4	2	2592.18	0	0	47	4650564003	6535072256	NA	21429180	50850	2802	NA	NA	4607028479	2787	NA	0	NA	0	NA	NA
1924	1944	2143027200	100	327	4	3	2591.78	0	0	46	4650244369	6556776836	NA	21429875	50480	2855	NA	NA	4607181562	2860	NA	0	NA	1	NA	NA
1924	1948	2143027200	100	327	4	4	2603.62	0	0	46	4671573919	6579261614	NA	21433574	50579	2681	NA	NA	4628509713	2751	NA	229	NA	148	NA	NA
1924	1952	2143027200	100	327	4	5	2615.65	0	0	46	4693137492	6599631255	NA	21429903	50664	2270	NA	NA	4650691033	2750	NA	236	NA	163	NA	NA
1924	1956	2143027200	100	327	4	6	2615.52	0	0	46	4694366652	6621099184	NA	21430394	50849	2468	NA	NA	4650715389	2702	NA	215	NA	153	NA	NA
1924	1960	2143027200	100	327	4	7	2615.63	0	0	46	4693118087	6642565455	NA	21430388	50580	2373	NA	NA	4650791606	2703	NA	223	NA	160	NA	NA
1924	1964	2143027200	100	327	4	8	2615.72	0	0	46	4693908574	6663945878	NA	21430819	51120	2373	NA	NA	4650723174	2773	NA	217	NA	160	NA	NA
1928	1936	2143027200	100	327	5	0	2594.37	0	0	46	4651107702	6493261425	NA	21426233	50656	2798	NA	NA	2358243467	2992	NA	0	NA	195	NA	NA
1928	1940	2143027200	100	327	5	1	2592.72	0	0	46	4650123574	6513660149	NA	21430167	51013	2715	NA	NA	2357272010	2850	NA	0	NA	1	NA	NA
1928	1944	2143027200	100	327	5	2	2592.78	0	0	46	4650498299	6535408162	NA	21429244	51235	2723	NA	NA	2357225157	2752	NA	0	NA	1	NA	NA
1928	1948	2143027200	100	327	5	3	2592.42	0	0	46	4650639463	6556719641	NA	21429808	51096	2813	NA	NA	2357242953	2830	NA	1	NA	0	NA	NA
1928	1952	2143027200	100	327	5	4	2604.32	0	0	47	4672120270	6579075053	NA	21433463	51270	2715	NA	NA	2378628644	2752	NA	229	NA	166	NA	NA
1928	1956	2143027200	100	327	5	5	2604.54	0	0	46	4671816344	6600817833	NA	21433589	51028	2793	NA	NA	2378585977	2705	NA	214	NA	164	NA	NA
1928	1960	2143027200	100	327	5	6	2605.76	0	0	46	4671994858	6620999876	NA	21432518	46817	2800	NA	NA	2378426990	2790	NA	205	NA	160	NA	NA
1928	1964	2143027200	100	327	5	7	2606.60	0	0	46	4671872565	6643955461	NA	21431187	46487	2809	NA	NA	2379292180	3110	NA	232	NA	400	NA	NA
1928	1968	2143027200	100	327	5	8	2615.67	0	0	47	4693492785	6663897577	NA	21429839	50965	2470	NA	NA	2400429288	2835	NA	206	NA	159	NA	NA
1932	1940	2143027200	100	327	6	0	2591.89	0	0	47	4650259911	6492700057	NA	21430081	50927	2698	NA	NA	2314255749	2842	NA	0	NA	7	NA	NA
1932	1944	2143027200	100	327	6	1	2591.77	0	0	47	4650168667	6514026553	NA	21430460	50958	2875	NA	NA	2314262917	2783	NA	0	NA	4	NA	NA
1932	1948	2143027200	100	327	6	2	2592.35	0	0	46	4650801177	6535916531	NA	21430034	50612	2726	NA	NA	2314234669	2827	NA	0	NA	1	NA	NA
1932	1952	2143027200	100	327	6	3	2591.78	0	0	46	4650247080	6556670438	NA	21430454	50564	2856	NA	NA	2335695530	2867	NA	0	NA	1	NA	NA
1932	1956	2143027200	100	327	6	4	2593.08	0	0	46	4650778020	6577722387	NA	21431321	50700	2726	NA	NA	2335604319	2788	NA	0	NA	1	NA	NA
1932	1960	2143027200	100	327	6	5	2591.96	0	0	47	4650388615	6599638835	NA	21430489	50886	2826	NA	NA	2335712553	2879	NA	3	NA	16	NA	NA
1932	1964	2143027200	100	327	6	6	2591.73	0	0	46	4650246102	6621191631	NA	21430440	51060	2764	NA	NA	2335729109	2799	NA	1	NA	0	NA	NA
1932	1968	2143027200	100	327	6	7	2603.96	0	0	47	4671618790	6643355453	NA	21433015	50996	2795	NA	NA	2357263155	2841	NA	216	NA	159	NA	NA
1932	1972	2143027200	100	327	6	8	2603.61	0	0	47	4671688502	6665058304	NA	21433461	50986	2713	NA	NA	2357160186	2711	NA	207	NA	156	NA	NA
1936	1944	2143027200	100	327	7	0	2591.92	0	0	46	4650263925	6492639466	NA	21430335	51175	2829	NA	NA	4585712124	2864	NA	0	NA	9	NA	NA
1936	1948	2143027200	100	327	7	1	2591.81	0	0	46	4650299566	6514018856	NA	21429963	50911	3087	NA	NA	4585718611	2770	NA	0	NA	7	NA	NA
1936	1952	2143027200	100	327	7	2	2591.73	0	0	46	4650257104	6535371364	NA	21430044	50792	2797	NA	NA	4607175307	2796	NA	0	NA	0	NA	NA
1936	1956	2143027200	100	327	7	3	2592.04	0	0	46	4650274813	6556839236	NA	21430327	50494	2756	NA	NA	4607098765	2875	NA	0	NA	16	NA	NA
1936	1960	2143027200	100	327	7	4	2591.65	0	0	47	4650307006	6578304107	NA	21430213	50492	2881	NA	NA	4607032379	2750	NA	0	NA	0	NA	NA
1936	1964	2143027200	100	327	7	5	2603.71	0	0	46	4671635774	6600821164	NA	21434034	50660	2782	NA	NA	4628475476	2797	NA	217	NA	166	NA	NA
1936	1968	2143027200	100	327	7	6	2615.50	0	0	46	4693089782	6621167145	NA	21430622	50831	2349	NA	NA	4650741814	2705	NA	227	NA	163	NA	NA
1936	1972	2143027200	100	327	7	7	2616.24	0	0	47	4692782181	6642158616	NA	21430708	50559	2336	NA	NA	4650844096	2765	NA	218	NA	168	NA	NA
1936	1976	2143027200	100	327	7	8	2615.71	0	0	46	4693138316	6663977270	NA	21430019	50947	2402	NA	NA	4650705445	2669	NA	224	NA	156	NA	NA
1940	1948	2143027200	100	327	8	0	2591.79	0	0	46	4650229109	6492402196	NA	21429790	50468	2737	NA	NA	4585688801	2788	NA	0	NA	1	NA	NA
1940	1952	2143027200	100	327	8	1	2591.68	0	0	46	4650212676	6514045100	NA	21430291	50680	2738	NA	NA	4607070381	2692	NA	0	NA	0	NA	NA
1940	1956	2143027200	100	327	8	2	2591.57	0	0	47	4650219505	6535435698	NA	21430519	50768	2760	NA	NA	4607097796	2811	NA	0	NA	0	NA	NA
1940	1960	2143027200	100	327	8	3	2593.24	0	0	46	4651844362	6557022251	NA	21429085	51236	2789	NA	NA	4606780463	2835	NA	0	NA	6	NA	NA
1940	1964	2143027200	100	327	8	4	2603.75	0	0	46	4671719350	6579565083	NA	21433833	50684	2864	NA	NA	4628432962	2790	NA	217	NA	165	NA	NA
1940	1968	2143027200	100	327	8	5	2615.56	0	0	47	4693805237	6599791831	NA	21430559	50512	2508	NA	NA	4650688495	2795	NA	214	NA	159	NA	NA
1940	1972	2143027200	100	327	8	6	2616.39	0	0	46	4693303814	6621452030	NA	21429768	50762	2463	NA	NA	4650634621	2792	NA	227	NA	166	NA	NA
1940	1976	2143027200	100	327	8	7	2615.81	0	0	46	4693882741	6642670355	NA	21430458	50660	2377	NA	NA	4650702849	2744	NA	208	NA	153	NA	NA
1940	1980	2143027200	100	327	8	8	2615.73	0	0	48	4694229368	6663890281	NA	21430330	50809	2471	NA	NA	4650781616	2849	NA	227	NA	171	NA	NA
1908	1916	2144600064	101	324	0	0	2592.39	0	0	46	4650060940	6496621415	NA	21233354	50695	2773	NA	NA	4586209045	2725	NA	0	NA	0	NA	NA
1908	1920	2144600064	101	324	0	1	2594.13	0	0	46	4650687083	6518772505	NA	21234725	50924	2826	NA	NA	4607128941	2848	NA	0	NA	7	NA	NA
1908	1924	2144600064	101	324	0	2	2592.83	0	0	48	4650391071	6538890405	NA	21232846	51148	2709	NA	NA	4607285722	2859	NA	0	NA	11	NA	NA
1908	1928	2144600064	101	324	0	3	2592.37	0	0	47	4650132371	6560279827	NA	21233335	51084	2899	NA	NA	4607394838	2836	NA	0	NA	0	NA	NA
1908	1932	2144600064	101	324	0	4	2604.46	0	0	46	4671511135	6582927976	NA	21236773	50604	2805	NA	NA	4628465134	2693	NA	219	NA	170	NA	NA
1908	1936	2144600064	101	324	0	5	2615.35	0	0	46	4692510467	6602944786	NA	21233618	50527	2333	NA	NA	4650615637	2704	NA	212	NA	165	NA	NA
1908	1940	2144600064	101	324	0	6	2615.24	0	0	47	4692547300	6624146872	NA	21233739	46752	2377	NA	NA	4649719089	2823	NA	213	NA	151	NA	NA
1908	1944	2144600064	101	324	0	7	2615.25	0	0	47	4692578097	6645241087	NA	21233790	50775	2345	NA	NA	4650503209	2729	NA	221	NA	169	NA	NA
1908	1948	2144600064	101	324	0	8	2615.74	0	0	46	4693024990	6666527656	NA	21233206	46361	2338	NA	NA	4649590270	2816	NA	223	NA	165	NA	NA
1912	1920	2144600064	101	324	1	0	2591.67	0	0	46	4650049936	6496730529	NA	21233885	50845	2604	NA	NA	2356803432	2831	NA	0	NA	2	NA	NA
1912	1924	2144600064	101	324	1	1	2591.54	0	0	46	4649939226	6517821868	NA	21233586	50744	2698	NA	NA	2356798557	2694	NA	0	NA	0	NA	NA
1912	1928	2144600064	101	324	1	2	2591.79	0	0	48	4650146501	6539053212	NA	21233180	50919	2733	NA	NA	2356743453	2786	NA	0	NA	0	NA	NA
1912	1932	2144600064	101	324	1	3	2591.99	0	0	47	4650176045	6560402744	NA	21233716	50968	2790	NA	NA	2356793693	2840	NA	1	NA	1	NA	NA
1912	1936	2144600064	101	324	1	4	2604.40	0	0	48	4672741087	6582183261	NA	21237385	47207	2834	NA	NA	2377727033	2868	NA	206	NA	162	NA	NA
1912	1940	2144600064	101	324	1	5	2603.48	0	0	46	4672033952	6604180096	NA	21233727	50508	2976	NA	NA	2378043373	2822	NA	202	NA	0	NA	NA
1912	1944	2144600064	101	324	1	6	2604.09	0	0	46	4671339075	6624921464	NA	21236235	50578	2722	NA	NA	2377920040	2696	NA	208	NA	171	NA	NA
1912	1948	2144600064	101	324	1	7	2603.47	0	0	46	4672632804	6646488675	NA	21236431	50478	2774	NA	NA	2378029615	2754	NA	225	NA	163	NA	NA
1912	1952	2144600064	101	324	1	8	2616.01	0	0	46	4692185110	6666093203	NA	21233368	46888	2434	NA	NA	2398995642	2929	NA	213	NA	197	NA	NA
1916	1924	2144600064	101	324	2	0	2591.61	0	0	46	4649965811	6496761748	NA	21234134	50922	2805	NA	NA	2314292748	2730	NA	0	NA	1	NA	NA
1916	1928	2144600064	101	324	2	1	2591.94	0	0	46	4650442264	6517686055	NA	21233207	50940	2791	NA	NA	2314254404	2800	NA	0	NA	11	NA	NA
1916	1932	2144600064	101	324	2	2	2592.48	0	0	46	4650911123	6539474306	NA	21238147	50925	3046	NA	NA	2314200631	2769	NA	0	NA	0	NA	NA
1916	1936	2144600064	101	324	2	3	2591.53	0	0	46	4650026588	6560357109	NA	21233398	50794	2728	NA	NA	2335567627	2815	NA	0	NA	1	NA	NA
1916	1940	2144600064	101	324	2	4	2591.59	0	0	46	4650031932	6581734584	NA	21233921	50547	2729	NA	NA	2335523659	2703	NA	1	NA	0	NA	NA
1916	1944	2144600064	101	324	2	5	2593.77	0	0	47	4649989337	6602376642	NA	21231094	50937	2991	NA	NA	2335816658	2742	NA	0	NA	12	NA	NA
1916	1948	2144600064	101	324	2	6	2591.65	0	0	47	4650977756	6624333553	NA	21233973	50670	2952	NA	NA	2335475416	2859	NA	1	NA	1	NA	NA
1916	1952	2144600064	101	324	2	7	2603.44	0	0	47	4671457038	6646492712	NA	21236466	50259	2837	NA	NA	2356766106	2830	NA	219	NA	152	NA	NA
1916	1956	2144600064	101	324	2	8	2603.49	0	0	46	4671312826	6667746842	NA	21236669	50818	2704	NA	NA	2356758947	2760	NA	223	NA	146	NA	NA
1920	1928	2144600064	101	324	3	0	2591.70	0	0	46	4650483669	6496811909	NA	21233873	51375	3021	NA	NA	4586020433	2868	NA	0	NA	1	NA	NA
1920	1932	2144600064	101	324	3	1	2591.63	0	0	46	4650161138	6517976503	NA	21233711	50565	2840	NA	NA	4586036339	2711	NA	0	NA	1	NA	NA
1920	1936	2144600064	101	324	3	2	2592.39	0	0	46	4649843702	6538811720	NA	21231915	51095	2764	NA	NA	4607117432	2784	NA	1	NA	0	NA	NA
1920	1940	2144600064	101	324	3	3	2591.61	0	0	46	4650011809	6560263959	NA	21233530	51069	2828	NA	NA	4607342104	2871	NA	0	NA	1	NA	NA
1920	1944	2144600064	101	324	3	4	2591.66	0	0	46	4650032231	6581556398	NA	21233411	50326	2814	NA	NA	4607273462	2737	NA	1	NA	1	NA	NA
1920	1948	2144600064	101	324	3	5	2603.38	0	0	46	4672151435	6604073844	NA	21237300	50880	2758	NA	NA	4628590615	2826	NA	207	NA	165	NA	NA
1920	1952	2144600064	101	324	3	6	2617.37	0	0	46	4692479539	6625164820	NA	21235152	50874	2448	NA	NA	4650573805	2866	NA	220	NA	157	NA	NA
1920	1956	2144600064	101	324	3	7	2615.26	0	0	47	4693695522	6645447876	NA	21234193	51158	2449	NA	NA	4650431526	2722	NA	214	NA	154	NA	NA
1920	1960	2144600064	101	324	3	8	2615.38	0	0	47	4692850204	6666557547	NA	21234103	51469	2533	NA	NA	4650440446	2848	NA	220	NA	157	NA	NA
1924	1932	2144600064	101	324	4	0	2591.59	0	0	46	4649991715	6496674740	NA	21233600	50605	2784	NA	NA	4586064024	2851	NA	1	NA	0	NA	NA
1924	1936	2144600064	101	324	4	1	2591.71	0	0	46	4650068200	6517967840	NA	21233566	50624	2989	NA	NA	4607295384	2882	NA	0	NA	4	NA	NA
1924	1940	2144600064	101	324	4	2	2592.22	0	0	46	4650179124	6539343183	NA	21233597	51162	2689	NA	NA	4607118702	2752	NA	1	NA	3	NA	NA
1924	1944	2144600064	101	324	4	3	2591.74	0	0	46	4650010690	6560439652	NA	21233938	50462	2894	NA	NA	4607227405	2737	NA	0	NA	0	NA	NA
1924	1948	2144600064	101	324	4	4	2603.49	0	0	46	4671870467	6582851577	NA	21237497	50810	2667	NA	NA	4628482107	2756	NA	222	NA	156	NA	NA
1924	1952	2144600064	101	324	4	5	2616.36	0	0	47	4692773032	6603390773	NA	21234752	46720	2444	NA	NA	4649554358	2801	NA	229	NA	168	NA	NA
1924	1956	2144600064	101	324	4	6	2615.14	0	0	47	4692524169	6624135434	NA	21233921	46977	2438	NA	NA	4649720339	2780	NA	217	NA	171	NA	NA
1924	1960	2144600064	101	324	4	7	2616.77	0	0	46	4692180444	6645067379	NA	21232711	48320	2926	NA	NA	4649916572	2927	NA	220	NA	185	NA	NA
1924	1964	2144600064	101	324	4	8	2617.10	0	0	46	4692388868	6666584980	NA	21233543	50820	2311	NA	NA	4650387497	2759	NA	215	NA	168	NA	NA
1928	1936	2144600064	101	324	5	0	2592.04	0	0	46	4651677368	6496526829	NA	21233776	50026	2806	NA	NA	2356688882	2864	NA	0	NA	1	NA	NA
1928	1940	2144600064	101	324	5	1	2594.94	0	0	47	4651075927	6518425700	NA	21236345	51216	2769	NA	NA	2356423885	2948	NA	0	NA	36	NA	NA
1928	1944	2144600064	101	324	5	2	2592.79	0	0	46	4650109497	6539099692	NA	21234336	50692	2770	NA	NA	2356717170	2051	NA	0	NA	175	NA	NA
1928	1948	2144600064	101	324	5	3	2592.75	0	0	46	4650438404	6560542892	NA	21233827	50581	2879	NA	NA	2356652271	2754	NA	0	NA	13	NA	NA
1928	1952	2144600064	101	324	5	4	2604.55	0	0	46	4672613757	6581811996	NA	21237268	47342	2747	NA	NA	2378074147	2739	NA	226	NA	159	NA	NA
1928	1956	2144600064	101	324	5	5	2604.27	0	0	46	4671487673	6603933424	NA	21236108	50472	2745	NA	NA	2378033531	2752	NA	196	NA	158	NA	NA
1928	1960	2144600064	101	324	5	6	2605.49	0	0	46	4671597428	6625302693	NA	21237221	51529	2790	NA	NA	2378028019	2744	NA	211	NA	165	NA	NA
1928	1964	2144600064	101	324	5	7	2603.43	0	0	47	4671441688	6646576480	NA	21236980	50902	2929	NA	NA	2377957535	2880	NA	202	NA	158	NA	NA
1928	1968	2144600064	101	324	5	8	2615.26	0	0	47	4692602474	6666573044	NA	21233799	51222	2422	NA	NA	2399616905	2721	NA	230	NA	159	NA	NA
1932	1940	2144600064	101	324	6	0	2591.60	0	0	46	4650131648	6496668601	NA	21233459	50682	2682	NA	NA	2314270346	2734	NA	0	NA	1	NA	NA
1932	1944	2144600064	101	324	6	1	2591.55	0	0	46	4651161926	6517939362	NA	21233621	50580	2702	NA	NA	2314322794	2682	NA	0	NA	1	NA	NA
1932	1948	2144600064	101	324	6	2	2591.63	0	0	46	4650700317	6539202555	NA	21233908	50668	2783	NA	NA	2314270249	2715	NA	0	NA	0	NA	NA
1932	1952	2144600064	101	324	6	3	2592.30	0	0	46	4649718575	6559862012	NA	21232821	50692	2735	NA	NA	2335429503	2841	NA	0	NA	3	NA	NA
1932	1956	2144600064	101	324	6	4	2591.52	0	0	46	4650050088	6581599053	NA	21234022	50559	2800	NA	NA	2335531916	2736	NA	0	NA	0	NA	NA
1932	1960	2144600064	101	324	6	5	2591.60	0	0	47	4650190376	6602811824	NA	21234170	51283	2818	NA	NA	2335464087	2862	NA	0	NA	0	NA	NA
1932	1964	2144600064	101	324	6	6	2591.77	0	0	46	4650108736	6624338685	NA	21233783	50557	2840	NA	NA	2335578726	2798	NA	1	NA	0	NA	NA
1932	1968	2144600064	101	324	6	7	2603.44	0	0	47	4671881597	6646505242	NA	21234812	51087	2762	NA	NA	2356724206	2852	NA	235	NA	1	NA	NA
1932	1972	2144600064	101	324	6	8	2603.87	0	0	46	4671403471	6667464363	NA	21236638	50933	2800	NA	NA	2356620446	2864	NA	225	NA	167	NA	NA
1936	1944	2144600064	101	324	7	0	2591.60	0	0	47	4650031918	6496579005	NA	21233402	50976	2847	NA	NA	4586050754	2741	NA	0	NA	0	NA	NA
1936	1948	2144600064	101	324	7	1	2594.12	0	0	47	4651106008	6518756764	NA	21236605	50936	2651	NA	NA	4585634643	2982	NA	214	NA	223	NA	NA
1936	1952	2144600064	101	324	7	2	2591.52	0	0	46	4651407513	6539306556	NA	21233935	51079	2725	NA	NA	4607271313	2806	NA	0	NA	0	NA	NA
1936	1956	2144600064	101	324	7	3	2591.64	0	0	46	4650161973	6560540203	NA	21233792	51056	2892	NA	NA	4607211569	2764	NA	0	NA	0	NA	NA
1936	1960	2144600064	101	324	7	4	2591.61	0	0	46	4650051652	6581512526	NA	21233776	50995	2795	NA	NA	4607327037	1919	NA	0	NA	161	NA	NA
1936	1964	2144600064	101	324	7	5	2603.51	0	0	46	4672063972	6603873655	NA	21236666	51212	2823	NA	NA	4628478797	2851	NA	214	NA	165	NA	NA
1936	1968	2144600064	101	324	7	6	2615.46	0	0	46	4692593988	6624211493	NA	21233737	47204	2307	NA	NA	4649744872	2765	NA	223	NA	175	NA	NA
1936	1972	2144600064	101	324	7	7	2616.47	0	0	47	4692375848	6644489470	NA	21232643	50935	2405	NA	NA	4650656280	2805	NA	220	NA	180	NA	NA
1936	1976	2144600064	101	324	7	8	2615.57	0	0	46	4692385814	6666303441	NA	21233719	51167	2447	NA	NA	4650634753	2781	NA	211	NA	153	NA	NA
1940	1948	2144600064	101	324	8	0	2591.74	0	0	46	4650097144	6496731539	NA	21233926	50431	2729	NA	NA	4585988869	2855	NA	0	NA	0	NA	NA
1940	1952	2144600064	101	324	8	1	2591.74	0	0	46	4651285108	6518108123	NA	21233985	50833	2761	NA	NA	4607407316	2841	NA	0	NA	0	NA	NA
1940	1956	2144600064	101	324	8	2	2592.16	0	0	47	4650134369	6539462833	NA	21233514	50809	2868	NA	NA	4607454219	2820	NA	0	NA	4	NA	NA
